	M01	M03	M06	M09	M12	M19	M05	M44	M46	M47	M52	M55	M07	M33	M64	M72	M73	M34	M77	M78	M79	M88	M93	M95	M35	M99	M102	M107	M112	M120	M121	M126	M125	M38	M133	M134	M141	M144	M148	M150	M151	M155	M156	M39
EC:2.6.1.18	18.753008325320764	22791.039560537087	99.23114933617731	134.73860392142694	0.0	0.0	0.0	2.119207452874578	6.397874025742386	0.0	0.0	90.22494991242692	0.0	113.03	0.0	6.118253402035157	8.517509687841633	7.213517582729483	10.876942515754122	11.156370425266395	14.755661672783408	40.34758598497763	164.7717153943051	70.78213539586747	6.238151984941776	473.20903735392585	0.0	9.077179144480764	0.0	11.596762222418532	3.0496825758154404	2.9991774095642647	15.083267431377005	3.399124825402788	6.224344019942448e-15	5.358610237476756	0.0	0.0	0.0	124.0287043368667	7.477817690351334	9.837250518263826	14.95143562965424	88.90922624249616
EC:2.6.1.19	10709.217185619083	49636.02160235596	6107.813064388552	4302.3462240461895	9814.765027373081	5878.27863020973	16.685863054819297	5729.81190850337	1040.7861945164686	233.22353689240697	583.99814551373	4953.603554636212	0.0	1052.670347078617	5053.857085313384	1505.155039864217	1680.4980427556934	1083.3098384308107	720.4948715568422	1259.8368407473881	2557.405097329188	2520.3639583946506	3458.151933320319	4958.130093249791	1366.686505361134	1114.749487132391	1194.3509472109108	461.03637115040704	370.9829612293832	2888.943042149295	1865.266439175415	2555.7254450214905	4069.813831488878	1582.3850567172858	2157.627873419724	3718.7251396903375	312.48999934607616	573.127734679218	1630.77706220791	1790.3659341295975	2348.4959516791037	375.7971398223002	5422.149894695063	3584.3715598367353
EC:2.6.1.2	1770.1153476110017	22902.052778940044	2549.481572654845	2930.908789158513	2608.405022818897	12942.269193557444	5.115697124033355	3635.37284376754	700.6184443774706	1278.2522036100786	445.82800911435993	3601.771019127552	0.0	1257.6883466461848	5594.183038957196	3257.5613805198714	734.3807138711035	636.4054173444324	3404.290163504041	7239.06155926786	2814.2236610591895	5335.349433645761	6669.175378953643	3664.789415053714	1698.161241751216	1204.0509846946793	718.856021223522	2025.6791865055468	348.10903892104943	2834.910505593242	1948.4283869488945	3623.8991286224023	6686.487626089735	1586.8105345734666	1549.7238416954829	2314.8831956043414	2217.579825383889	2538.7065142912493	1020.4071894435397	1851.986875502745	2171.973911214529	3417.699223762672	4498.160236041938	4444.744653953167
EC:2.6.1.21	11418.219242563897	931.6875611992389	7268.117478088169	6178.796926959388	5859.990397342156	4263.479048605366	8.634870413675799	3185.1391633721473	1480.110491257536	3716.144254451934	191.72651884608618	2757.799888048796	0.0	869.9311295252093	3779.636312830886	442.6847595800301	343.6688400352463	290.5715191107929	3284.0282650308136	1040.7598104907818	2026.018991345877	2935.739687178098	3578.0689413996197	2120.532238234476	874.7193558524854	1487.3152287162375	14.623815327832805	820.3381139358132	370.15264603954955	889.761881638686	480.8687363158971	994.7275010650776	1341.7063846539359	1527.369893058256	624.5375726715515	894.3318934725515	328.22252728617786	589.4570762261086	906.2737482927198	470.016119063215	1044.395959260493	2204.720108762036	1849.2030092513044	3712.6231131146665
EC:2.6.1.22	8154.426071665945	26821.571059110818	3575.9806229917044	2250.248594137872	1502.2961506454294	801.3675408709832	15.347091372100076	2485.1460357502847	234.84645139781117	85.2753968595481	430.5305959569773	2450.718695539466	0.0	317.7249826726005	2391.999150636997	962.0298290563843	1037.5248471376733	727.6014650333004	292.6990640715216	826.1913122743097	1142.7505964128125	897.6760608306281	1925.9401233017143	2032.4660734772274	574.6720669097385	786.8986007751635	624.5288867527574	57.63595350836437	92.77673994797246	1401.3298115753355	767.6270071999522	1225.1483219045508	2205.2872246576417	499.6106512494988	1327.8941880060916	2077.8100173569615	265.8982644854366	312.53432432643467	751.5878272068364	941.1445872982534	1233.6688879714588	183.93484514454417	1901.714953171139	1420.5596644129178
EC:2.6.1.30	2.578118629700473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.325475317065674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.86903735392556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.79244847739833
EC:2.6.1.36	52.37851156193583	0.0	57.6	0.0	21.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08734246045966615	0.07867898016783531	0.0	0.0	0.08507330764072321	0.0	0.0	0.01517945996604	0.11651016134758485	0.0	0.0	0.0	0.0	0.0	0.0	0.008683598940841569	0.0	0.045734076561757236	0.0	0.11612495122696688	0.0	0.0	0.0	0.0	0.10343203499987018	0.0	0.0	0.026317248717641007	0.0
EC:2.6.1.37	10196.238662959597	39716.71976898685	14820.923338752405	6460.322473587681	1708.5074111008096	8545.426366706364	6.085773445753354	3377.0893702820986	1366.8122200812609	6183.895439757722	183.08536670337642	3342.210950655792	0.0	651.8865700880538	4323.238932160799	787.4693209284663	539.7623767335392	235.77494423466592	3695.433365586611	2239.655583457865	2515.9080797757492	5323.218592580981	6827.441325070979	5568.508557979843	2093.6498055121715	2567.7472051298405	232.02327613574926	1038.9846593034404	934.3759115169514	1158.6721873010024	515.2856679670384	1471.9299963592005	2575.9927062852926	3521.6496512847634	924.6211962781204	943.8947070800941	295.4210070934876	551.4247587686252	837.4788200471058	993.3872056187228	1668.1081972843294	6185.703759591668	4002.0638353493623	3920.293949838767
EC:2.6.1.4	1.4666717819685988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.6.1.40	0.0232350471030103	0.007796852849911093	0.025834543707179688	0.08300709937293548	0.0	0.0	0.0	0.008101327892968717	0.024457858163032045	0.0	0.0	0.013452558622836314	0.0	0.0	0.0	0.023388921587136194	0.03256082301859785	0.02757590868232698	0.04158048692853068	0.04264868679463399	0.056408094132917565	0.15424116374764282	0.10303206282306404	0.2705866700443163	0.023847271114319713	0.0	0.0	0.034700333132986635	0.0	0.04433222105422889	0.01165835769529852	0.011465286029976337	0.05766046877249872	0.012994209095652793	0.0	0.020484949939909174	0.0	0.0	0.0	0.009331798023692852	0.028586277832877892	0.03760594174281073	0.05715650081455847	0.012535859568469272
EC:2.6.1.42	52382.38049475219	46911.05039755227	63685.66098151688	61528.93409244706	46569.24333738339	52817.96707073815	675.9837226838987	29355.146329549003	8169.958355032974	7517.834074651164	5618.252254495288	27466.603923865106	0.0	8021.877968346593	30676.482364500735	11246.47088403504	10051.82636186498	5941.314555361951	15190.998274983524	19731.150914214646	14929.773004030183	21084.302900726445	28461.956075965856	19277.341552462804	11057.83036261495	11263.955009053205	4948.118400923755	8016.6739457762815	3936.9554354259217	15589.210420196827	15774.497410542881	13454.818634545396	24108.54750775986	10367.176143393888	17105.72128875141	11529.940601654504	9201.031794253764	9869.928637685793	12771.633254760844	11752.56133273018	9570.728319066933	14943.172671373526	20945.286324336856	26696.0289047433
EC:2.6.1.44	5346.594532608336	953.8247194948846	4415.129062148601	4636.806432926459	3141.62023260321	3245.516361120481	0.0	1.318460669818294	3.980424503486589	0.0	0.0	274.1035713286666	0.0	0.0	0.0	14.631264246129035	12.438869506638124	4.48787550787953	6.767067988291469	31.12948392140475	12.651329227259247	25.102169762165875	143.20109511310542	64.94552745533969	3.8810537558926868	410.6071120617777	129.29734521118658	5.64734881366098	0.0	20.21490237624147	4.366328605925434	167.7658347101089	333.7468367352762	129.0353144752818	10.537749649392447	536.2315731364774	0.0	0.0	0.0	219.40252430532655	397.29792379178514	6.120225695642688	91.41587730665088	13.523615958897228
EC:2.6.1.45	5345.104625779264	953.8169226420347	4415.1032276048945	4636.723425827086	3141.62023260321	3245.516361120481	0.0	1.3103593419253252	3.9559666453235565	0.0	0.0	274.0901187700438	0.0	0.0	0.0	14.607875324541899	12.406308683619526	4.460299599197197	6.725487501362938	31.086835234610156	12.594921133126329	24.947928598418237	143.09806305028235	64.67494078529539	3.857206484778367	410.6071120617777	129.29734521118658	5.6126484805279935	0.0	20.170570155187242	4.354670248230139	167.75436942407893	333.68917626650364	129.02232026618617	10.537749649392447	536.2110881865376	0.0	0.0	0.0	219.39319250730284	397.2693375139523	6.082619753899877	91.35872080583633	13.511080099328758
EC:2.6.1.46	141.4435052663154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.332494697593147	0.0	0.0	0.0417831767845616	0.0003693681189889139	0.0003327305729151014	0.0	0.0	2.0193794095600963	0.0	0.0	0.25712950236626086	0.24544990379456627	0.0	1.4817452210555258	0.0	0.0	0.0	0.0	0.9821397531926512	5.232790788979018	16.29270919402379	0.0	0.0004910882356261476	0.0	0.0	0.0	1.0035912715632225	0.3275063940694942	0.0	0.0	1.4929217866625497	0.0
EC:2.6.1.51	5345.104625779264	953.8169226420347	4415.1032276048945	4636.723425827086	3141.62023260321	3245.516361120481	0.0	1.3103593419253252	3.9559666453235565	0.0	0.0	274.0901187700438	0.0	0.0	0.0	14.607875324541899	12.406308683619526	4.460299599197197	6.725487501362938	31.086835234610156	12.594921133126329	24.947928598418237	143.09806305028235	64.67494078529539	3.857206484778367	410.6071120617777	129.29734521118658	5.6126484805279935	0.0	20.170570155187242	4.354670248230139	167.75436942407893	333.68917626650364	129.02232026618617	10.537749649392447	536.2110881865376	0.0	0.0	0.0	219.39319250730284	397.2693375139523	6.082619753899877	91.35872080583633	13.511080099328758
EC:2.6.1.52	47946.383548735044	44246.90805598162	57119.79165904735	51278.28212696266	40634.5644455849	46336.4897393093	675.9837226838987	28107.47721335972	7095.65718028921	6691.24969359583	4981.783591727128	25967.646937750025	0.0	7710.56511029381	27596.716415654726	10558.673392164434	8230.627564510563	5312.09072962808	14720.6354238618	18099.326090386	13939.906622118466	19676.52914602938	25139.372744591852	17623.358252006736	9544.476412940498	7918.268776063989	3940.05081585844	7884.523763421039	3141.6801048065236	13873.318080312436	13367.813616565561	12346.757415408285	22161.935122206127	8468.943029482745	14598.255343076276	8759.593018585821	7710.325454398477	8606.445992787374	11140.127493997732	10815.190009422422	7978.998153293389	13382.968280129697	21045.343627799655	26323.296142775278
EC:2.6.1.55	1984.651525721175	394.0361923508141	2125.479224501695	3589.271716945521	1723.7483209521638	1051.654632297379	144.87345559248072	4461.0649986872195	474.0456124918773	26.221523959728014	954.1401255453861	3628.0274172680797	0.0	1607.0250135697215	2504.8903443379795	1485.0513916096015	1701.4589486595885	924.4033527676717	1280.2220700387768	2716.8800532503724	1099.0311722116537	1079.066290283966	3473.92739742304	683.9543392348434	927.8226394524073	876.8395888058744	723.799988522883	893.8463931931033	81.69961928300854	1680.8862525291743	1511.9985609305763	1345.528952623089	3361.959318026975	994.0800285143577	1910.9578066785818	1860.590196970485	1542.8465701369103	1766.0796907365464	1151.2027169732319	1355.8297896439674	588.3518091770992	194.13149473503924	1460.481334705115	2268.2177931312117
EC:2.6.1.57	1561.198518758276	22966.26791575775	451.3232290238126	1126.229822595933	360.1006466094628	3713.216828065459	0.0	152.7207500449153	1415.2789564599611	191.1231857126986	100.02738907357806	72.07079860917912	0.0	58.9404629075334	21.333644333474453	12.21625341118694	97.52585566686288	208.9071139461651	16.99859993276666	67.30645472742316	111.54117616968604	146.8433873618556	111.990164997432	66.90995140685632	36.30297101561214	229.35099803113596	0.0	10.57230329150877	185.15383383400658	135.08618899967274	87.75561747520274	66.84075686082765	219.32847892270823	32.98744186494534	10.75728063247285	532.5266946504449	20.99	241.1400237374129	17.87182146008151	65.78767670548345	658.4987167627854	75.48558559199932	105.40588320151073	316.9846497481418
EC:2.6.1.59	10557.371008007829	2632.2497138787585	6201.252156460931	6668.464263281356	12878.746225256407	13822.106301478114	203.3761354608531	4694.622376858414	1727.7091006886599	646.2142722973458	1082.9883377284605	5794.79059943905	0.0	2084.77288122766	7185.620484499976	2998.167899757891	856.6478680641858	2101.9503617024106	4032.8964207823415	6589.199112523232	4075.6375065629004	5747.8208581605195	5888.483686886211	4788.08368425815	2662.2893388588946	1261.4312734458574	1281.1459298871293	2605.477052991315	1243.3430414335044	4541.301973210728	4693.450491284735	3281.7173584422235	7244.108061089237	1841.8610495045978	3739.975967709024	1838.1897838745692	2072.420500605039	2720.8967698002857	2838.040888841806	2974.559199121722	3146.987949534467	5384.754324589526	5424.606077914874	5519.820422774741
EC:2.6.1.62	17119.636577515514	44109.2750887084	20431.674022054416	16499.812127078778	10584.983969896277	8404.116120508384	19.74949158670818	4678.739342646428	3050.8732444394054	4338.945715825394	391.7995954878206	4458.751525514262	0.0	391.64959848751937	4352.488943648499	1609.9833339699503	855.0486334899795	612.3375156945826	3857.0348617718887	2671.319241509251	2954.0376659585245	5025.662533314069	6643.757592179872	6878.05600466761	2326.9564298439345	2205.2448618079366	339.5468848130907	1168.9557373096966	750.1842640240216	2214.4315231817736	923.9197508933297	1678.7673882175422	3587.855884590226	2935.5204366628022	1732.3159086194646	2297.4220116212236	509.23029296859767	1104.400513388425	920.4888463035785	1121.7373302030283	2490.851083160849	4450.975603096858	4204.1321898516535	5305.912294300528
EC:2.6.1.66	2150.558998685991	47266.531007658734	2767.928074883526	3209.2307364589196	2651.982171712786	15485.627572474656	5.115697124033355	3665.604963005161	707.3571983740974	1300.4922036100786	522.7267036511489	3605.4775367866296	0.0	1257.6883466461848	5628.853038957196	3584.007628836638	920.6838516272455	783.3464233114909	3415.7466316298905	7250.814304159067	2829.7655072521993	5415.013453619381	6904.512200599708	4241.015521853858	1866.4017636856822	1219.113111623339	718.856021223522	2035.2399995180956	426.3109558380527	3271.1251455595525	2175.8073967663295	3667.388102786941	7190.705587079513	1590.3907654298498	1821.7265182975398	2528.594646645868	2217.579825383889	2538.7065142912493	1020.4071894435397	1854.5604041941322	2179.8501484839953	3428.060604899443	4757.89889366116	4496.198598006856
EC:2.6.1.76	7620.222560617761	1647.9103854115249	7783.802374402636	8925.013854657447	5339.639131573644	6900.611569037255	0.0	1272.0733990382073	458.93192046386184	56.24	601.093978201319	703.4900301048106	0.0	175.98482191124492	913.8408287326148	28.26873366322305	132.90809623345712	111.08859004255166	224.303153056546	677.6017749647381	727.7231803778672	144.48043962186676	817.4277346595785	893.8130542578012	1240.2266810612996	557.2964316820562	792.7706981197812	11.452845372463791	78.20191691700329	761.4898626958222	985.9290116107792	545.3632633829866	1389.3677989470123	426.71959411315487	449.6776227115164	2700.172200202015	1407.684772684337	1245.1538761003083	774.6781260360406	328.3139679836528	1356.0577287259266	18.694397589267844	1445.0011294669875	669.7815013480371
EC:2.6.1.77	13.710541659867621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.474363808568924	0.0	0.0	0.0	9.655173657159164	8.697479011819604	0.5349418279802172	0.0	9.4043327213047	0.0	0.0	68.21029282840362	12.879484213225687	0.0	0.0	0.0	0.0	0.0	13.0	0.9599186386747731	0.0	5.055621846804824	0.0	12.836901595453249	0.0	0.0	0.0	0.0	78.00702330554512	0.0	0.0	2.909210539870359	0.0
EC:2.6.1.78	4.06578247059214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1173455550700846e-08	1.9073264945718218e-08	0.0	0.0	2.0623370218815382e-08	0.0	0.0	0.0	2.824425496505517e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.1050677439860547e-09	0.0	1.108680053362915e-08	0.0	2.815087278502892e-08	0.0	0.0	0.0	0.0	2.5073871105332586e-08	0.0	0.0	6.379796183976619e-09	0.0
EC:2.6.1.79	4.06578247059214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1173455550700846e-08	1.9073264945718218e-08	0.0	0.0	2.0623370218815382e-08	0.0	0.0	0.0	2.824425496505517e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.1050677439860547e-09	0.0	1.108680053362915e-08	0.0	2.815087278502892e-08	0.0	0.0	0.0	0.0	2.5073871105332586e-08	0.0	0.0	6.379796183976619e-09	0.0
EC:2.6.1.81	51.59382622240989	0.3139578788765746	1.0402862155007557	3.342468217945275	36.19	0.0	0.0	0.3262182537392752	0.9848508646430613	22.240000000000002	50.834114373649584	0.5416976377509323	0.0	0.0	0.0	0.9437683739845618	1.3129012109314548	104.45355697308256	1.6743321606852553	1.7192553550811212	2.271399233299997	43.37757537767395	4.67881611537153	10.898398437763166	0.9602641989237747	15.062126928659623	0.0	1.3972872383845534	78.20191691700329	1.7851369464067588	10.449645015989592	0.461675621173951	2.3228555582014647	0.5232411594629958	0.0026067593389887365	208.89220575716547	0.0	0.0	0.0	0.3780877411797952	1.1510910012222595	1.514288127531293	14.25960504604293	0.5047846811750595
EC:2.6.1.82	1968.2511418451031	174.4778914250318	438.6036506118047	2416.4621621875904	2859.933131361837	937.0283257632582	0.0	2802.9905097423703	555.6707325312112	22.240000000000002	236.03961093862296	2397.5247081182906	0.0	167.35925499502315	1149.7657866116192	670.1196662658297	727.7687676683984	448.5645192751625	254.74904835886025	519.6421240097748	465.0013480247403	862.9746706502924	1392.1868038686002	2057.700383804688	59.653873906808805	385.44119257168813	611.8522122508073	97.69182429631806	0.0	264.92715271839154	122.5922756118755	786.8829360473726	1518.9969957655017	588.2950889016973	791.1511357211959	866.3801433872045	44.11836274017832	11.682262028688324	5.688334377317725	551.0723206501756	504.8628698500158	136.87937765575603	1268.907893464375	1055.4022269689056
EC:2.6.1.83	69651.9678386551	19720.640639637495	83098.44723385133	67969.71611626589	49870.08418097583	30101.997258009433	509.71486507280116	27097.21097273817	6656.449384399931	9079.573759489655	4648.976990133136	24061.37097989706	0.0	9738.609362490615	30104.06239058063	10870.242508986536	8185.955969996109	5142.73445265779	17033.887203585364	21220.581253066797	15780.26433142136	23371.013980871023	29111.28420367306	19656.353569029714	10743.383971763797	8754.761183205323	2935.7907038539206	8664.156156171204	3732.2921212104065	14062.418847352066	16478.227376773088	12331.35645626652	21933.811052609846	10446.619195682128	16805.749739814084	8100.112212499317	7981.277689836243	7263.4241794352365	11839.532891758658	12813.452788154931	6521.366076641777	12625.960339508885	19307.816624992738	26662.657427306513
EC:2.6.1.84	0.0026995040155555518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.1788142031375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.23855386740352	0.0	0.0	136.86903735392556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.35419922738822	0.0	0.0	0.0	0.0
EC:2.6.1.85	11518.3732160847	68736.70108303279	21580.552441276828	20989.089099279954	9440.241503091405	35061.59710157661	0.0	2185.114770585665	1014.0269121088277	196.30912243294398	150.06210883008828	1466.6728686742101	0.0	157.3991869207549	1972.5049260866444	745.5272388127431	687.6075741457506	520.5713483543313	2051.2074880008076	5421.097539126008	1580.6082034728206	3964.3661734710086	5537.322511108687	4790.889862752441	2363.331343729189	874.6954186931744	465.8137913380459	2053.984839765367	476.87433560991315	2894.919588812565	1011.7080219242707	2299.775452208137	7202.461548356066	1540.0191351080337	1204.0977454559466	2332.5927873433475	181.3092960181935	1102.968347772022	841.8904243494496	1267.7882928991162	1771.4553796261844	2776.0511319957254	5700.124686920558	2907.274975506819
EC:2.6.1.86	5.337635649973621e-05	0.0	0.0	706.0	1267.68	0.0	0.0	0.0	0.0	0.0	0.0	778.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0596567295456816	0.0	0.0	0.0	544.0	0.0	0.0	0.0	0.0	698.0	1310.0	534.0	0.0	2226.0	0.0	0.0	0.0	340.0	1652.0	0.0	348.8	0.0
EC:2.6.1.87	53.56693388266756	0.9760624150050319	3.2341417244613506	10.391386298567111	36.19	0.0	0.0	1.014178646201953	3.061798980178497	22.240000000000002	50.56869453678903	1.6840816557865532	0.0	39.325475317065674	0.0	2.929959078698427	4.078007309012502	106.79528825593526	5.205324670069875	5.34097450846579	7.061544144165104	56.475651760661094	21.065234619838687	33.87649390987329	2.9853615918104777	15.062126928659623	0.0	4.3440208006039605	78.20191691700329	5.549805232661405	4.2730286504046076	1.43530152313568	7.219359881117076	1.626702383016994	0.0026281732573998173	210.63177665053342	0.0	0.0	0.0	1.170558066363229	3.578622287052881	4.707764404768128	16.805830339518224	31.361771587645766
EC:2.6.1.9	62948.22756481559	61427.85516124632	74585.2760225861	61938.17025451399	46709.86308084496	54791.36083112198	526.5354592111587	28111.943926976557	8283.462235178078	8021.4878967935	4714.794155653635	24757.570080520134	0.0	8883.177986931303	32246.203630400047	10920.454044802622	7640.3073883875895	6345.211041972478	14946.513159926013	19414.44859201653	17059.600523061723	21781.9528810298	26456.810920225227	22106.026990034683	10813.17344364385	9244.563888297062	4078.8312012926676	8398.58378701306	3704.565846771531	15931.76060238283	15264.450694366737	12629.148252967054	23712.066516814557	9034.358042111951	16454.768006530405	10318.418216345111	7641.473703679727	9268.586321868923	12972.897242125437	11025.196208890327	9322.856514419844	15458.602780443029	24996.919786354007	27100.411726845807
EC:2.6.1.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055634925034616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.6.1.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01938102165798036	0.017458622194009978	0.0	0.0	0.018877503670302154	0.0	0.0	0.0	0.025853244213275246	0.0	0.0	0.0	0.0	0.0	0.0	0.0019268637299192132	0.0	0.010148250045695683	0.0	0.025767767279706845	0.0	0.0	0.0	0.0	0.02295124845248683	0.0	0.0	0.005839716040636356	0.0
EC:2.6.1.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01938102165798036	0.017458622194009978	0.0	0.0	0.018877503670302154	0.0	0.0	0.0	0.025853244213275246	0.0	0.0	0.0	0.0	0.0	0.0	0.0019268637299192132	0.0	0.010148250045695683	0.0	0.025767767279706845	0.0	0.0	0.0	0.0	0.02295124845248683	0.0	0.0	0.005839716040636356	0.0
EC:2.6.1.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01938102165798036	0.017458622194009978	0.0	0.0	0.018877503670302154	0.0	0.0	0.0	0.025853244213275246	0.0	0.0	0.0	0.0	0.0	0.0	0.0019268637299192132	0.0	0.010148250045695683	0.0	0.025767767279706845	0.0	0.0	0.0	0.0	0.02295124845248683	0.0	0.0	0.005839716040636356	0.0
EC:2.6.1.96	1.430793795624661	0.0	0.0	1.5774626389071517e-05	0.0	4.8329230869750845e-05	0.0	0.0	0.0	0.0	0.0	87.0	0.0	113.03	0.0	0.004431286458349675	0.003991748086092592	0.0	0.0	0.00431616185451334	0.3417286053975275	0.0	125.32646449507953	0.005911098651475519	0.0	336.34	0.0	0.0	0.0	0.0	0.00044055908425043815	0.0	0.002320300951984605	0.0	0.005891555162751597	0.0	2.662850586427972e-06	0.0	0.0	122.00524758489333	0.0	0.0	0.001335195588145309	85.63
EC:2.6.1.97	849.55	0.0	718.62	1009.47	30.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.96	249.0	0.0	0.0	288.0	0.0	0.0	0.010626547662376	0.0	0.0	0.0	120.0	0.0	0.0	0.0	175.91	0.0	0.0	0.0	450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.93
EC:2.6.1.98	352.73996342851007	22828.530489262586	288.04465851221653	191.8271586603318	102.15813389847749	64.32866392603727	0.0	235.86623834818465	9.561201339121716	0.0	55.31454697106455	58.943616586569	0.0	57.640958064741774	156.90933932839084	14.378204197732083	7.017150753065583	1.9565850886269468e-09	159.5650515959225	17.058257783948886	27.47235547458979	11.410501673919514	101.90945016516314	151.5020320928833	21.887488057126497	43.83231541280909	0.0	1.312185359996999	0.0	13.272343463239773	4.976833814176928	18.333826344549603	12.84433117760348	88.23087276649777	71.96766372926503	20.53851301279985	2.188605577735486	0.0	0.0	74.18039270921679	2.028273504654865e-09	2.6682429835902318e-09	7.882311079376485	92.64754680239244
EC:2.6.99.2	12052.372278718685	42947.700779091174	18844.80695909657	13512.032127972394	7125.415125346021	8104.760393787381	0.0	55.64481094858655	83.45951108968107	22.240000000000002	88.68	313.90524477176893	0.0	176.03	42.67	399.8138537294054	288.441674153588	227.78179106040125	141.88843057285249	289.53544436823404	198.2795098471387	767.3494942048129	1272.8959500006458	1435.0172124169376	243.04595593029075	365.46768302145125	0.0	118.4107299430466	442.72536289015477	605.3135589387873	913.7629439685134	517.4539151109113	702.0904689718	690.3411819175349	272.00260675933896	337.23243770673105	20.99	77.96000000000001	0.0	429.8459646976359	218.69632142355425	128.32577125113735	473.0303028207154	296.5671190633008
EC:2.7.1.1	3242.412101709458	2131.012835883057	11296.582063498867	4081.149169298907	1207.2740631585923	390.4173186827706	0.0	1297.270262489895	10.68236404034756	0.0	162.37636932247665	1341.4190442422062	0.0	102.3745572828662	1094.417196862783	796.0277109774912	692.8519547538865	751.9826631063023	166.23115924915456	518.4556056980817	301.27551541824243	243.24311352948342	824.8160211905556	322.3344855971409	0.0	503.6372276993646	347.44256564312695	4.872206451888134	27.37598524328747	729.5875526610661	458.5879684069845	389.3102026215153	934.1120061853122	83.23252307250442	1322.3380830429167	278.90213658000397	68.14214172194863	38.263783982000106	427.7802341775958	802.5970995525701	45.72428786634855	0.0	216.35220679622006	377.03175144224326
EC:2.7.1.100	1426.0168951881988	1558.3139578788766	523.0787551752699	1246.6098772996922	789.8661039332018	611.0587072683231	21.91125413428214	3047.3702968098755	2632.928690493487	797.7965241452823	387.40989998430746	3096.289085291981	0.0	1507.370176249793	5063.778523210679	2241.277067842188	1590.7608546903932	255.1669627593522	1587.5452900982957	3941.1458865408194	1671.2181479069477	3025.817604267081	4560.070428646686	2818.5709289429788	814.273398739279	1227.8972698111265	285.75172089667745	751.9894084579851	57.63677604431124	2101.760674767803	2431.051802160493	2777.1748315814193	3049.49168307573	565.2992986509689	1760.8584895402819	394.3459190492301	2139.0999364452755	1224.7984155357083	1198.010363341955	1726.8559498369082	432.1634693138082	3652.4505379030797	4736.500540674351	3728.9318594032484
EC:2.7.1.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03842990316239169	0.0346180491464622	0.0	0.0	0.037431496171859896	0.0	0.0	0.0	0.05126343126193063	0.0	0.0	0.0	0.0	0.0	0.0	0.003820706041955825	0.0	0.020122585558499047	0.0	0.05109394224645894	0.0	0.0	0.0	0.0	0.0455091723775002	0.0	0.0	0.0115793545819149	0.0
